SampleID , xsection , kfactor , filtereff , uncertainty , mh , generator , process , simulation
341016, 1.04976E-04, 1.0000E+00, 6.2408E-01, --, 1800, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH1800NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
343375, 1.04976E-04, 1.0000E+00, 6.2630E-01, --, 2000, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH2000NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-31
341017, 1.04976E-04, 1.0000E+00, 6.2537E-01, --, 2200, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH2200NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
343376, 1.04976E-04, 1.0000E+00, 6.2840E-01, --, 2400, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH2400NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-31
341018, 1.04976E-04, 1.0000E+00, 6.3151E-01, --, 2600, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH2600NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
343377, 1.04976E-04, 1.0000E+00, 6.2940E-01, --, 2800, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH2800NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-31
341019, 1.04976E-04, 1.0000E+00, 6.3030E-01, --, 3000, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH3000NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30

# NWA VBF
341021, 1.04976E-04, 1.0000E+00, 5.7896E-01, --, 200,  Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF200NWA_WWlvlv_15_5,  OFLCOND-RUN12-SDR-30
341022, 1.04976E-04, 1.0000E+00, 5.8777E-01, --, 300,  Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF300NWA_WWlvlv_15_5,  OFLCOND-RUN12-SDR-30
341023, 1.04976E-04, 1.0000E+00, 5.9817E-01, --, 400,  Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF400NWA_WWlvlv_15_5,  OFLCOND-RUN12-SDR-30
341024, 1.04976E-04, 1.0000E+00, 6.0418E-01, --, 500,  Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF500NWA_WWlvlv_15_5,  OFLCOND-RUN12-SDR-30
341025, 1.04976E-04, 1.0000E+00, 6.0376E-01, --, 600,  Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF600NWA_WWlvlv_15_5,  OFLCOND-RUN12-SDR-30
341026, 1.04976E-04, 1.0000E+00, 6.0835E-01, --, 700,  Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF700NWA_WWlvlv_15_5,  OFLCOND-RUN12-SDR-30
343466, 1.04976E-04, 1.0000E+00, 6.0570E-01, --, 750,  Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF750NWA_WWlvlv_15_5,  OFLCOND-RUN12-SDR-31
341027, 1.04976E-04, 1.0000E+00, 6.1368E-01, --, 800,  Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF800NWA_WWlvlv_15_5,  OFLCOND-RUN12-SDR-30
341028, 1.04976E-04, 1.0000E+00, 6.1477E-01, --, 900,  Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF900NWA_WWlvlv_15_5,  OFLCOND-RUN12-SDR-30
341029, 1.04976E-04, 1.0000E+00, 6.1558E-01, --, 1000, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF1000NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
343368, 1.04976E-04, 1.0000E+00, 6.1510E-01, --, 1200, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF1200NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-31
341030, 1.04976E-04, 1.0000E+00, 6.1409E-01, --, 1400, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF1400NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
343369, 1.04976E-04, 1.0000E+00, 6.1720E-01, --, 1600, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF1600NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-31
341031, 1.04976E-04, 1.0000E+00, 6.1853E-01, --, 1800, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF1800NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
343370, 1.04976E-04, 1.0000E+00, 6.1610E-01, --, 2000, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF2000NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-31
341032, 1.04976E-04, 1.0000E+00, 6.1851E-01, --, 2200, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF2200NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
343371, 1.04976E-04, 1.0000E+00, 6.1530E-01, --, 2400, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF2400NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-31
341033, 1.04976E-04, 1.0000E+00, 6.1895E-01, --, 2600, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF2600NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
343372, 1.04976E-04, 1.0000E+00, 6.1860E-01, --, 2800, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF2800NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-31
341034, 1.04976E-04, 1.0000E+00, 6.2160E-01, --, 3000, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF3000NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30

# Extended

345115, 1.04976E-04, 1.0, 0.57523, --, 250, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH250NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
345116, 1.04976E-04, 1.0, 0.58243, --, 250, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF250NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30

344761, 1.04976E-04, 1.0, 0.63078, --, 3200, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH3200NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
344762, 1.04976E-04, 1.0, 0.63062, --, 3400, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH3400NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
344763, 1.04976E-04,  1.0, 0.63434, --, 3600, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH3600NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
344764, 1.04976E-04, 1.0, 0.63286, --, 3800, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH3800NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
344765, 1.04976E-04, 1.0, 0.63296, --, 4000, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH4000NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30

344766, 1.04976E-04, 1.0, 0.61828, --, 3200, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF3200NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
344767, 1.04976E-04, 1.0, 0.61973, --, 3400, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF3400NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
344768, 1.04976E-04, 1.0, 0.61922, --, 3600, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF3600NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
344769, 1.04976E-04, 1.0, 0.62203, --, 3800, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF3800NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30
344770, 1.04976E-04, 1.0, 0.62026, --, 4000, Powheg+Pythia8+EvtGen, PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBF4000NWA_WWlvlv_15_5, OFLCOND-RUN12-SDR-30

# LWA ggf
343484w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 200, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus200w15, OFLCOND-RUN12-SDR-31
343485w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 400, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus400w15, OFLCOND-RUN12-SDR-31
343486w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 600, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus600w15, OFLCOND-RUN12-SDR-31
343487w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 750, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus750w15, OFLCOND-RUN12-SDR-31
343488w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 800, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus800w15, OFLCOND-RUN12-SDR-31
343489w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1000, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1000w15, OFLCOND-RUN12-SDR-31
343490w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1200, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1200w15, OFLCOND-RUN12-SDR-31
343491w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1400, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1400w15, OFLCOND-RUN12-SDR-31
343492w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1600, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1600w15, OFLCOND-RUN12-SDR-31
343493w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1800, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1800w15, OFLCOND-RUN12-SDR-31
343494w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2000, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2000w15, OFLCOND-RUN12-SDR-31
343495w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2200, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2200w15, OFLCOND-RUN12-SDR-31
343496w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2400, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2400w15, OFLCOND-RUN12-SDR-31
343497w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2600, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2600w15, OFLCOND-RUN12-SDR-31
343498w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2800, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2800w15, OFLCOND-RUN12-SDR-31
343499w15, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 3000, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus3000w15, OFLCOND-RUN12-SDR-31

343484w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 200, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus200w15, OFLCOND-RUN12-SDR-31
343485w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 400, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus400w15, OFLCOND-RUN12-SDR-31
343486w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 600, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus600w15, OFLCOND-RUN12-SDR-31
343487w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 750, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus750w15, OFLCOND-RUN12-SDR-31
343488w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 800, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus800w15, OFLCOND-RUN12-SDR-31
343489w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1000, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1000w15, OFLCOND-RUN12-SDR-31
343490w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1200, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1200w15, OFLCOND-RUN12-SDR-31
343491w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1400, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1400w15, OFLCOND-RUN12-SDR-31
343492w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1600, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1600w15, OFLCOND-RUN12-SDR-31
343493w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1800, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1800w15, OFLCOND-RUN12-SDR-31
343494w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2000, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2000w15, OFLCOND-RUN12-SDR-31
343495w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2200, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2200w15, OFLCOND-RUN12-SDR-31
343496w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2400, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2400w15, OFLCOND-RUN12-SDR-31
343497w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2600, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2600w15, OFLCOND-RUN12-SDR-31
343498w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2800, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2800w15, OFLCOND-RUN12-SDR-31
343499w10, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 3000, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus3000w15, OFLCOND-RUN12-SDR-31

343484w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 200, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus200w15, OFLCOND-RUN12-SDR-31
343485w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 400, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus400w15, OFLCOND-RUN12-SDR-31
343486w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 600, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus600w15, OFLCOND-RUN12-SDR-31
343487w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 750, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus750w15, OFLCOND-RUN12-SDR-31
343488w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 800, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus800w15, OFLCOND-RUN12-SDR-31
343489w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1000, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1000w15, OFLCOND-RUN12-SDR-31
343490w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1200, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1200w15, OFLCOND-RUN12-SDR-31
343491w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1400, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1400w15, OFLCOND-RUN12-SDR-31
343492w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1600, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1600w15, OFLCOND-RUN12-SDR-31
343493w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 1800, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus1800w15, OFLCOND-RUN12-SDR-31
343494w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2000, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2000w15, OFLCOND-RUN12-SDR-31
343495w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2200, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2200w15, OFLCOND-RUN12-SDR-31
343496w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2400, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2400w15, OFLCOND-RUN12-SDR-31
343497w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2600, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2600w15, OFLCOND-RUN12-SDR-31
343498w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 2800, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus2800w15, OFLCOND-RUN12-SDR-31
343499w05, 1.04976E-04, 1.0000E+00, 1.0000E+00, --, 3000, aMcAtNlo+Pythia8+EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus3000w15, OFLCOND-RUN12-SDR-31

# Extended LWA

345117w15, 1.04976E-04, 1.0, 1.0, --, 250, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus250w15, OFLCOND-RUN12-SDR-31
345118w15, 1.04976E-04, 1.0, 1.0, --, 250, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA250w15, OFLCOND-RUN12-SDR-31
345117w10, 1.04976E-04, 1.0, 1.0, --, 250, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus250w15, OFLCOND-RUN12-SDR-31
345118w10, 1.04976E-04, 1.0, 1.0, --, 250, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA250w15, OFLCOND-RUN12-SDR-31
345117w05, 1.04976E-04, 1.0, 1.0, --, 250, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus250w15, OFLCOND-RUN12-SDR-31
345118w05, 1.04976E-04, 1.0, 1.0, --, 250, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA250w15, OFLCOND-RUN12-SDR-31

344795w15, 1.04976E-04, 1.0, 1.0, --, 3200, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus3200w15, OFLCOND-RUN12-SDR-31
344796w15, 1.04976E-04, 1.0, 1.0, --, 3400, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus3400w15, OFLCOND-RUN12-SDR-31
344797w15, 1.04976E-04, 1.0, 1.0, --, 3600, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus3600w15, OFLCOND-RUN12-SDR-31
344798w15, 1.04976E-04, 1.0, 1.0, --, 3800, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus3800w15, OFLCOND-RUN12-SDR-31
344799w15, 1.04976E-04, 1.0, 1.0, --, 4000, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_H15lpluslminus4000w15, OFLCOND-RUN12-SDR-31

344800w15, 1.04976E-04, 1.0, 1.0, --,  200, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA200w15, OFLCOND-RUN12-SDR-31
344801w15, 1.04976E-04, 1.0, 1.0, --,  400, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA400w15, OFLCOND-RUN12-SDR-31
344802w15, 1.04976E-04, 1.0, 1.0, --,  600, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA600w15, OFLCOND-RUN12-SDR-31
344803w15, 1.04976E-04, 1.0, 1.0, --,  800, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA800w15, OFLCOND-RUN12-SDR-31
344804w15, 1.04976E-04, 1.0, 1.0, --, 1000, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA1000w15, OFLCOND-RUN12-SDR-31
344805w15, 1.04976E-04, 1.0, 1.0, --, 1200, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA1200w15, OFLCOND-RUN12-SDR-31
344806w15, 1.04976E-04, 1.0, 1.0, --, 1400, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA1400w15, OFLCOND-RUN12-SDR-31
344807w15, 1.04976E-04, 1.0, 1.0, --, 1600, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA1600w15, OFLCOND-RUN12-SDR-31
344808w15, 1.04976E-04, 1.0, 1.0, --, 1800, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA1800w15, OFLCOND-RUN12-SDR-31
344809w15, 1.04976E-04, 1.0, 1.0, --, 2000, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA2000w15, OFLCOND-RUN12-SDR-31
344810w15, 1.04976E-04, 1.0, 1.0, --, 2200, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA2200w15, OFLCOND-RUN12-SDR-31
344811w15, 1.04976E-04, 1.0, 1.0, --, 2400, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA2400w15, OFLCOND-RUN12-SDR-31
344812w15, 1.04976E-04, 1.0, 1.0, --, 2600, aMcAtNloPythia8EvtGen, aMcAtNloPythia8EvtGen_A14NNPDF23LO_HVBFLWA2600w15, OFLCOND-RUN12-SDR-31
